location,max_pop,longitude,latitude
Antonio Enes,57835,39.9105,-16.2308
Manchester,57955,-72.5242,41.7753
Berezovskiy,57892,60.8,56.9
Beckley,57942,-81.1841,37.7878
Samalkot,56864,82.1695,17.0531
Alexandroupoli,57812,25.8667,40.85
Titusville,57891,-80.8193,28.5727
Cartersville,57873,-84.8007,34.1639
Walla Walla,57860,-118.3366,46.067
Orland Park,57857,-87.8619,41.6074
Tikhoretsk,57771,40.1167,45.85
Kothapet,57583,79.4833,19.3333
Kan'onjicho,57333,133.6628,34.1283
Biala Podlaska,57498,23.1167,52.0333
Qunghirot,57758,58.9,43.0704
Weymouth,57746,-70.9466,42.1984
Ibitinga,57649,-48.8289,-21.7578
Moa,57652,-74.9175,20.6397
Macherla,57290,79.43,16.48
Pavlovo,57630,43.09,55.9619
Jerez de Garcia Salinas,57610,-102.9903,22.6481
Parker,57706,-104.7753,39.5084
Palm Beach Gardens,57704,-80.1679,26.8466
Ejmiatsin,57500,44.2925,40.1728
Krasnotur'insk,57514,60.1853,59.7733
Bozeman,57695,-111.0552,45.6832
Kandukur,57246,79.9042,15.2165
Diriamba,57512,-86.2333,11.85
Beni Enzar,56582,-2.9342,35.2569
Beauvais,56020,2.0952,49.4303
Salsk,57622,41.5333,46.4833
Sicuani,57551,-71.2261,-14.2694
Kojske,57605,21.1386,42.53
East Stroudsburg,57577,-75.1779,41.0023
Minokamo,56804,137.0167,35.4333
Nova Odessa,56764,-47.2962,-22.7797
Taunton,57464,-71.0943,41.9036
Istaravshan,57400,69.0064,39.9108
Khlong Luang,56128,100.6447,14.0649
Midwest City,57407,-97.3709,35.463
Sankt Augustin,55767,7.1867,50.77
Stolberg,56792,6.2333,50.7667
Damghan,57331,54.3481,36.1681
Bobbili,56819,83.4167,18.5667
Irpin',56806,30.25,50.5167
Sattenapalle,56721,80.1497,16.3962
Krymsk,57229,38,44.9333
Andradina,57250,-51.3157,-20.8654
Goldsboro,57278,-77.972,35.3778
Kudamatsu,56634,131.8703,34.015
Punta Alta,57209,-62.08,-38.88
Tikapur,56127,81.1333,28.5
Euless,57197,-97.0799,32.8508
Gorlitz,56324,14.9872,51.1528
Pacos de Ferreira,56340,-8.3833,41.2833
Eschweiler,56385,6.2833,50.8167
Vrindavan,56618,77.7006,27.5806
Ribnita,56988,29.0006,47.7664
Opava,56450,17.9044,49.9381
Meerbusch,56189,6.6667,51.2667
General Pico,57029,-63.7333,-35.6667
Manhattan,57046,-96.6046,39.1886
Shoreline,57027,-122.3426,47.7564
Neryungri,57009,124.725,56.6583
Piscataway,56931,-74.4636,40.5467
Nova Vicosa,55980,-39.3719,-17.8919
Brentwood,54885,0.305,51.6204
Clacton-on-Sea,56874,1.1457,51.7918
Cruzeiro do Sul,56862,-72.67,-7.63
Acambay,56847,-99.8431,19.9539
Nogata,55937,130.7297,33.7439
Lake Havasu City,56820,-114.3113,34.5006
Garzon,56603,-75.65,2.2104
Waiblingen,55449,9.3169,48.8303
Taquaritinga,56587,-48.505,-21.4058
Bertioga,56555,-46.1389,-23.8539
Smyrna,56666,-84.5168,33.8633
Tonsberg,56293,10.4236,59.2981
Frydek-Mistek,55557,18.3536,49.6881
Toki,56133,137.1833,35.3525
Jackson,56614,-74.3579,40.098
Taybad,56562,60.7756,34.74
Cape Girardeau,56551,-89.5597,37.3108
Amealco,56457,-100.1439,20.1881
Hassa,56409,36.53,36.8
Hohoe,56202,0.4746,7.149
Amarante,56264,-8.0833,41.2667
Belampalli,55841,79.4931,19.0558
Bayan Hot,56387,105.6686,38.839
Narutocho-mitsuishi,56007,134.6167,34.1667
Hidaka,55241,139.3392,35.9078
Xinqing,55415,129.5059,48.2363
Blainville,56363,-73.88,45.67
Gulariya,55747,81.3331,28.2331
Registro,56280,-47.8439,-24.4878
Antratsyt,54640,39.0833,48.1167
Vranjak,56208,20.6547,42.3994
Xanthi,56122,24.8833,41.1333
Zarrin Shahr,55984,51.3764,32.3894
Lozova,55827,36.3161,48.8892
Khan Shaykhun,55843,36.6508,35.4419
Kazanlak,56047,25.4,42.6167
Vorkuta,56088,64.0333,67.5
Katerini,55997,22.5,40.2667
Parachinar,55685,70.1008,33.8992
Bhimunipatnam,55082,83.4471,17.8864
Hyeres,55588,6.1316,43.1199
Canterbury,55240,1.08,51.28
Boituva,55725,-47.6722,-23.2833
Portimao,55614,-8.5333,37.1333
Volzhsk,54519,48.35,55.8667
Changling,55841,123.99,44.27
Grants Pass,55837,-123.3317,42.4333
Blue Springs,55829,-94.2721,39.0124
Xiva,55568,60.3639,41.3783
Porirua,55500,174.85,-41.1333
Gus'-Khrustal'nyy,54533,40.65,55.6167
Martin,54978,18.9214,49.0636
Southaven,55780,-89.9787,34.9514
Annaka,55578,138.8872,36.3264
Umm Ruwaba,55742,31.2156,12.9058
Tinley Park,55773,-87.805,41.567
Apatity,55713,33.3933,67.5675
Chino,55531,138.1589,35.9956
Azul,55728,-59.85,-36.7833
Diamond Bar,55720,-117.8161,33.9991
Pittsfield,55697,-73.2605,42.4517
Eagle Pass,55686,-100.484,28.7125
Aran Bidgol,55651,51.4842,34.0578
Monte Mor,55409,-47.315,-22.9467
Lenexa,55625,-94.8018,38.9609
Corby,54927,-0.6965,52.4914
Hazleton,55604,-75.9724,40.9504
Abington,55573,-75.1146,40.1108
Sakurai,55005,135.8519,34.5189
Twin Falls,55556,-114.4615,42.5645
Brookhaven,55554,-84.3314,33.8744
Schweinfurt,54032,10.2333,50.05
Batac,55201,120.5649,18.0554
Baden-Baden,55123,8.2408,48.7619
Novato,55516,-122.5576,38.092
Tigard,55514,-122.7845,45.4237
Aurora,55445,-79.4667,44
Highland,55417,-117.1654,34.1113
Langenhagen,54631,9.74,52.4394
Dearborn Heights,55353,-83.2769,42.3164
Puttur,54092,79.55,13.45
New Plymouth,55300,174.0742,-39.0578
Hattingen,54562,7.1858,51.3992
Bad Homburg,54248,8.6105,50.2292
Pombal,55217,-8.6279,39.9162
Grapevine,55281,-97.0744,32.9343
Hervey Bay,54674,152.8728,-25.2853
Amalapuram,53231,82.0167,16.5833
Fond du Lac,55209,-88.4396,43.7718
Punganuru,54746,78.5833,13.3667
Nandod,54923,73.5026,21.8704
Apple Valley,55135,-93.2006,44.7457
Qiryat Gat,55000,34.7717,31.6061
Chicopee,55126,-72.5719,42.1764
Zhushan,54870,120.7289,23.6889
Camaqua,53169,-51.8122,-30.8511
Wesley Chapel,55046,-82.3238,28.2106
Narbonne,54700,3.0042,43.1836
Tequisquiapan,54929,-99.8958,20.5206
Cathedral City,55007,-116.4642,33.8363
La Roche-sur-Yon,54372,-1.426,46.6705
San Cristobal Verapaz,54704,-90.4792,15.365
Porto Ferreira,54761,-47.4789,-21.8539
Hacienda Heights,54970,-117.9728,33.997
Funato,53566,135.3111,34.2564
Vannes,53352,-2.7603,47.6559
Delano,54917,-119.2637,35.767
Bentonville,54909,-94.2306,36.3546
Stonecrest,54903,-84.1372,33.6842
Kettering,54855,-84.1495,39.6957
Canlaon,54509,123.2,10.3833
Sarpsborg,54678,11.1096,59.2839
Colton,54824,-117.3254,34.0538
Pulheim,54071,6.8,51
Kingston,54791,-73.9968,41.9295
Ostroleka,52900,21.5667,53.0833
Hanyu,53870,139.5486,36.1728
Mutsu,54721,141.1831,41.2931
Chota,54611,-78.6486,-6.5614
Lingen,54422,7.3172,52.5233
Bad Salzuflen,54127,8.7506,52.0875
West Haven,54620,-72.9672,41.2739
El Banco,54522,-73.98,9.0003
St. Cloud,54579,-81.2829,28.2294
Sertolovo,54497,30.2,60.15
Chivilcoy,54514,-60.0167,-34.9
Cholet,53917,-0.8783,47.06
Rotorua,54500,176.2514,-38.1378
Sao Jose do Rio Pardo,54388,-46.8889,-21.5958
Kotka,54319,26.9458,60.4667
Kavala,54027,24.4069,40.9396
Normal,54469,-88.9881,40.5218
Palmaner,54035,78.75,13.2
Qing'an,53206,127.5118,46.8719
Chiquinquira,53975,-73.8199,5.6204
Itupeva,54128,-47.0578,-23.1531
Tarma,54078,-75.6833,-11.4167
Jalor,54081,72.6167,25.35
Zarafshon Shahri,54300,64.2,41.5667
Vikarabad,53143,77.9,17.33
Guillermo E. Hudson,52697,-58.1486,-34.7903
Hashtpar,54178,48.9053,37.7992
Union,54250,-76.0329,42.1258
Siena,53772,11.3314,43.3183
Ruteng,53976,120.4698,-8.6118
Tokmok,53231,75.291,42.839
Wayne,54190,-74.2453,40.9481
Ban Om Noi,52457,100.3241,13.7001
Zhigulevsk,53407,49.5,53.4
Arroyo Grande,54177,-120.5845,35.1241
Progreso,53958,-89.67,21.28
Minnetonka,54064,-93.4598,44.9322
Jagtial,53213,78.93,18.8
Dholka,53792,72.47,22.72
Milford,54047,-73.0616,41.2256
Shali,53807,45.9,43.15
La Lima,53492,-87.917,15.433
Liski,53897,39.4994,50.9822
Tuni,53425,82.55,17.35
Yucaipa,53921,-117.0429,34.0336
Markala,53738,-6.07,13.6704
Svobodnyy,53678,128.1333,51.3833
Jaggayyapeta,53530,80.0976,16.892
Salo,53890,23.1331,60.3831
Brunswick,53914,-81.474,31.145
Bijar,53871,47.5937,35.8741
Williamsport,53861,-77.0371,41.2398
Bristol,53803,-74.8667,40.1216
Pamplona,53587,-72.66,7.3904
Minami-Soma,53643,140.9572,37.6422
Nordhorn,53403,7.0667,52.4333
Elyria,53757,-82.1063,41.3761
Leesburg,53727,-77.5544,39.1058
Millcreek Township,53722,-80.1193,42.0861
Mount Prospect,53719,-87.9375,42.0641
Marco de Canavezes,53450,-8.15,41.1833
Krasnokamsk,53631,55.75,58.0833
Imaricho-ko,53483,129.8808,33.2647
Upata,53685,-62.41,8.0204
Port Shepstone,52793,30.4547,-30.7411
Wetzlar,52954,8.5,50.5667
Enerhodar,53567,34.6558,47.4989
Pinellas Park,53637,-82.7078,27.8589
Frechen,52473,6.8167,50.9167
Hamilton,52320,-64.7839,32.2942
Neustadt,53148,8.15,49.35
Pijijiapan,53525,-93.2092,15.6867
Bellevue,53544,-95.9357,41.1535
West Sacramento,53519,-121.5504,38.5557
Gudermes,52908,46.1,43.35
Apopka,53447,-81.5304,28.7014
Olimpia,53360,-48.915,-20.7369
Lewiston,53384,-116.9934,46.3934
Capivari,53152,-47.5078,-22.995
Angol,53262,-72.7086,-37.7988
Grand Island,53296,-98.3584,40.9214
Palm Desert,53275,-116.3695,33.7378
Karlovac,53134,15.5558,45.4931
Vyksa,53219,42.1731,55.3194
Passau,52469,13.4667,48.5667
Frejus,52672,6.737,43.433
Milford city,53195,-73.0625,41.2256
Bayonne,51228,-1.48,43.49
Watertown,53163,-75.9094,43.9734
Sagua la Grande,53077,-80.0711,22.8086
Little Elm,53126,-96.929,33.1856
Pasaje,52673,-79.8049,-3.3269
Chambersburg,53083,-77.6556,39.9315
Peabody,53070,-70.9724,42.5335
Wylie,53067,-96.5161,33.0362
Beaufort,53051,-80.7235,32.4597
Arsenyev,52471,133.2667,44.1667
Karvina,52128,18.5428,49.8542
Mercedes,52949,-59.4333,-34.65
Ahlen,52582,7.8911,51.7633
DeSoto,52988,-96.8633,32.5992
Venkatagiri,52688,79.5833,13.9667
Tomiya,51889,140.8953,38.4
Torrelavega,51494,-4.0458,43.3531
Sihor,52603,71.97,21.7
Lorica,52771,-75.816,9.2419
Chone,52810,-80.1,-0.6833
Jangaon,52394,79.18,17.72
Poprad,52037,20.3,49.05
Mongagua,52492,-46.6289,-24.0869
Edina,52857,-93.3602,44.8914
Wolfenbuttel,52174,10.5369,52.1622
Krasnokamensk,52811,118.0333,50.1
San Jose Villa de Allende,52641,-100.1475,19.3747
Parsippany-Troy Hills,52768,-74.4238,40.8601
Wheaton,52745,-88.1083,41.8561
Thongwa,52496,96.5193,16.7547
Jaen,52493,-78.8009,-5.6992
Alesund,52163,6.1549,62.4723
Kobryn,52600,24.3667,52.2167
Pacora,52494,-79.28,9.08
Horishni Plavni,52167,33.6562,49.0107
An Nabk,52502,36.7344,34.025
Arles,52548,4.6278,43.6767
Mandamari,52352,79.4811,18.9822
Lacey,52592,-122.7934,47.046
Summerville,52549,-80.1799,33.0015
Vyazma,52506,34.285,55.2103
Miyako,52471,141.9572,39.6414
Ibbenburen,51904,7.7167,52.2778
Kleve,51845,6.14,51.79
Bando,51903,139.8889,36.0483
Welland,52293,-79.2333,42.9833
Stratford,52279,-73.1305,41.207
Jaguariuna,51907,-46.99,-22.68
Satte,50767,139.7258,36.0781
Tefe,51437,-64.7205,-3.3684
Novovolynsk,52188,24.1667,50.7333
Basankusu,52216,19.8028,1.2222
Arao,51325,130.4333,32.9867
Cruz del Eje,52172,-64.8,-30.7333
Belorechensk,52082,39.8667,44.7667
Abdul Hakim,51494,72.1278,30.5522
Porto Feliz,51928,-47.5239,-23.215
Lompoc,52020,-120.4714,34.6618
Timashevsk,51925,38.9333,45.6167
Metpalli,50902,78.5878,18.8297
Howell,51958,-74.1977,40.1819
Caldas da Rainha,51729,-9.1363,39.4069
Gwadar,51901,62.3225,25.1264
Kentwood,51898,-85.5925,42.8852
Berriozabal,51722,-93.2725,16.7993
Covilha,51797,-7.5,40.2833
Bad Kreuznach,50948,7.8669,49.8469
Shepparton,51631,145.4,-36.3833
Villareal,50893,-0.1014,39.9378
Sakaidecho,51196,133.8606,34.3164
Solnechnogorsk,51612,36.995,56.1844
Caleta Olivia,51733,-67.5333,-46.4333
Sierra Vista,51731,-110.3153,31.563
Levittown,51726,-74.853,40.1537
Grasse,50396,6.9167,43.6667
Tulsipur,51537,82.2956,28.1278
Madison,51593,-86.7626,34.7114
Yuki,50817,139.8775,36.3053
Smyrna,51586,-86.5253,35.9722
Speyer,50378,8.4311,49.3194
North Bay,51553,-79.45,46.3
Knysna,51078,23.0489,-34.0356
Glendora,51544,-117.8468,34.1449
Butare,50220,29.75,-2.6
El Talar de Pacheco,50426,-58.655,-34.4719
Tsukubamirai,50870,140.0372,35.9631
Burien,51500,-122.3394,47.4762
Uzlovaya,51358,38.1601,53.9791
Boblingen,50155,9,48.6833
Montijo,51222,-8.9757,38.7049
Herriman,51348,-112.0171,40.4899
Willich,50592,6.5492,51.2631
Severomorsk,51209,33.4167,69.0692
Tadmur,51323,38.2672,34.56
Farmington,51309,-108.1823,36.7555
New Bern,51308,-77.0723,35.0955
Cheremkhovo,50819,103.0667,53.15
Gummersbach,50688,7.5667,51.0333
Nichinan,51106,131.3789,31.6019
Hinesville,51206,-81.6135,31.8247
Repalle,50866,80.85,16.02
Snezhinsk,51048,60.7333,56.0833
Ravensburg,50623,9.6114,47.7831
Hassan Abdal,50044,72.689,33.8195
Konibodom,50400,70.4167,40.2833
Miyoshi,51049,132.8517,34.8058
Beaumont,51063,-116.9766,33.9076
Goslar,50753,10.4292,51.906
Yasu,50432,136.0258,35.0675
Horsham,50934,-0.325,51.062
Collierville,51040,-89.6988,35.0471
Campos do Jordao,50852,-45.5914,-22.7394
Nazarovo,50397,90.3914,56.0064
West Lafayette,50996,-86.9239,40.4432
Laval,49492,-0.7689,48.0733
Noshiromachi,50842,140.0267,40.2122
Florissant,50952,-90.3269,38.7996
Hoffman Estates,50932,-88.1468,42.0639
Mozhga,49328,52.2167,56.45
Kirishi,50885,32.0167,59.45
Ye,50798,97.8679,15.2533
Queen Creek,50890,-111.6343,33.2386
Kizlyar,49247,46.7167,43.85
Fafe,50633,-8.1667,41.45
Bani Walid,50824,13.9835,31.7455
Kannapolis,50841,-80.6403,35.4764
Tokamachi,50754,138.7557,37.1275
Pulawy,49839,21.9694,51.4166
To`rtko`l Shahri,50800,61,41.55
Beloeil,50796,-73.2,45.5667
Maricopa,50752,-112.0006,33.0404
Mahalapye,50744,26.8142,-23.1041
Mweka,50675,21.5594,-4.8519
Belleville,50716,-77.3833,44.1667
Beruniy,50700,60.75,41.6833
Methuen Town,50706,-71.1889,42.734
Kulu,50667,33.0807,39.0901
El Salvador,50204,124.5167,8.5667
Shakhtarsk,49482,38.4833,48.0333
Rastatt,49783,8.2031,48.8572
Starogard Gdanski,48690,18.5333,53.9667
Sahuarita,50616,-110.9654,31.9323
Rowland Heights,50602,-117.8911,33.9716
Lorrach,49347,7.6614,47.6156
Turbo,50508,-76.74,8.1004
Arjona,50405,-75.35,10.26
Traverse City,50522,-85.6035,44.7547
Mirabel,50513,-74.0833,45.65
East Hartford,50453,-72.6152,41.7634
Irondequoit,50427,-77.5705,43.2096
Catalina Foothills,50426,-110.8835,32.3041
Pozi,50000,120.242,23.4611
Amora,48629,-9.1189,38.6265
Cookeville,50408,-85.5114,36.1484
Buguruslan,49737,52.4167,53.6167
Siguiri,50159,-9.1666,11.4171
Leith,50030,-3.17,55.98
Peine,49952,10.2336,52.3203
Mishawaka,50363,-86.1669,41.6736
Emden,49913,7.2061,53.3669
Bullhead City,50309,-114.546,35.1205
Chomutov,48635,13.4111,50.4628
Ashburn,50290,-77.4711,39.03
Tajura',48836,13.34,32.8819
Forney,50251,-96.4529,32.744
Sao Joaquim da Barra,50110,-47.855,-20.5808
Hikari,49686,131.9422,33.9617
Erftstadt,49801,6.7667,50.8167
Lindong,50000,119.1834,43.9837
Borovichi,50144,33.9167,58.4
Itarare,50105,-49.3317,-24.1125
Bhainsa,49764,77.9667,19.1
Slonim,50100,25.3167,53.0833
Roslavl,50112,32.8569,53.9492
Gogrial,50065,28.1167,8.5337
Tomisato,49868,140.3431,35.7267
Sardasht,50000,45.4789,36.1553
Albi,48970,2.1464,43.9289
Suzaka,49734,138.3069,36.6511
Shawinigan,50060,-72.75,46.5667
Tepeapulco,49850,-98.5517,19.7856
Severn,50052,-76.6958,39.1355
Orangetown,50046,-73.9475,41.0526
Kahemba,50000,19,-7.2829
Porvoo,49928,25.6639,60.3931
Nenjiang,50000,125.216,49.1745
Heidenheim,49526,10.1544,48.6761
Azusa,49974,-117.9124,34.1386
Upper Buchanan,48315,-10.0525,5.9161
Yamaga,49783,130.6914,33.0167
Xankandi,49848,46.7519,39.8153
Ramhormoz,49822,49.6064,31.2783
Bloomsburg,49840,-76.4561,41.0027
Bergkamen,48725,7.6333,51.6167
Nomimachi,49200,136.4961,36.4375
Morehead City,49760,-76.7387,34.7308
Sesimbra,49500,-9.0996,38.4437
Leonberg,48733,9.0131,48.8014
Ridder,49695,83.5167,50.35
Coral Gables,49700,-80.2715,25.7037
Ifakara,49528,36.68,-8.1296
Frankenthal,48561,8.35,49.5333
Zyryanovsk,49658,84.2548,49.7453
Evreux,47733,1.15,49.02
Sanmu,49300,140.4136,35.6028
Berber,49556,33.9833,18.017
Omitama,49200,140.3525,36.2394
Oroville,49513,-121.5634,39.4999
Ozgon,49410,73.3,40.7667
Wilson,49483,-77.9284,35.7312
Okhtyrka,47971,34.9016,50.3074
Lawrence,49462,-85.9905,39.8674
Bad Oeynhausen,48702,8.8,52.2
Villaguay,49445,-59.0167,-31.85
Muhanga,49038,29.7581,-2.0783
Portage,49445,-85.5906,42.2
Christchurch,48368,-1.78,50.73
Albury,47974,146.9158,-36.0806
Minot,49425,-101.2781,48.2375
Cwmbran,48535,-3.021,51.653
Yong'an,49168,109.5167,31.0504
Changyon,48984,125.1021,38.2517
Dunwoody,49356,-84.3122,33.9418
Shimotsucho-kominami,48846,135.2092,34.1556
Poway,49323,-117.0201,32.9871
Libertador General San Martin,49267,-64.7833,-23.8
Santa Rosa,48929,-79.9617,-3.4522
Prievidza,48134,18.6242,48.7714
Timimoun,49237,0.27,29.2365
I-n-Salah,49223,2.4666,27.2166
San Jacinto,49215,-116.9916,33.797
Lesnoy,49056,59.7833,58.6333
Freising,48634,11.7489,48.4028
Haverford,49162,-75.3164,39.9868
Troy,49154,-73.6751,42.7354
Newark,49149,-122.0312,37.5204
Suwa,48695,138.1142,36.0392
Cuyahoga Falls,49106,-81.5207,41.1641
Rheda-Wiedenbruck,48505,8.3,51.8417
Downers Grove,49057,-88.017,41.7949
Jales,48922,-50.5458,-20.2689
Bedford,49049,-97.135,32.8464
Reedley,49042,-119.4473,36.5987
Dublin,49037,-83.1454,40.1112
Marana,49030,-111.1558,32.4355
Stillwater,49008,-97.074,36.1316
Decin,48594,14.1961,50.7736
Al Mayadin,48922,40.4533,35.0208
Huaquillas,47706,-80.2317,-3.4803
Murray,48917,-111.8874,40.6498
Bornheim,48326,7.005,50.7592
Hitachi-ota,48758,140.5311,36.5383
Roswell,48889,-104.5294,33.373
Ena,48777,137.4128,35.4494
Pascagoula,48869,-88.5507,30.3665
Waingapu,48828,120.253,-9.6582
Brandon,48859,-99.95,49.8483
Martigues,48188,5.0475,43.4053
Sanare,48764,-69.7931,9.7822
Dachau,47400,11.4342,48.2603
Lower Paxton,48739,-76.7983,40.3183
Jasdan,48483,71.2,22.03
Ladysmith,47375,29.7825,-28.5539
Kozlu,48381,31.75,41.4333
Megion,48691,76.1097,61.0331
Gronau,48072,7.0417,52.2125
Wakema,48405,95.1829,16.6133
Port Macquarie,47973,152.9,-31.4333
Rimouski,48664,-68.53,48.45
St. Louis Park,48662,-93.3649,44.9488
Cuxhaven,48358,8.7,53.8667
Namtu,48591,97.4,23.0837
Rio Grande City,48610,-98.8215,26.3808
Matay,46903,30.7833,28.4167
Draper,48587,-111.8605,40.4957
Rumia,47148,18.4,54.5667
Kolobrzeg,46716,15.5667,54.1667
Tubarjal,48525,38.2167,30.5
Palm Springs,48518,-116.5382,33.8017
Kurganinsk,48439,40.6,44.8833
Alsdorf,47018,6.1615,50.8744
Straubing,47794,12.5758,48.8772
Gosen,48360,139.1833,37.75
Tonami,48116,136.9667,36.65
Paducah,48481,-88.6436,37.0711
`Akko,47675,35.0839,32.9261
Findlay,48469,-83.6379,41.0467
Dornbirn,48067,9.75,47.4167
Ami,47755,140.215,36.0308
Marhanets',47141,34.6167,47.648
Bulungu,48344,18.6,-4.5496
Kyle,48393,-97.8859,29.9937
Tarnobrzeg,47816,21.6833,50.5833
Ishigaki,48132,124.15,24.3333
Durham,48069,-1.5733,54.7761
Monroe,48317,-83.385,41.9154
Rio Grande da Serra,48302,-46.3978,-23.7439
Beypazari,48274,31.9211,40.1703
Tuckahoe,48282,-77.5858,37.5878
Lincoln,48275,-121.2916,38.8759
Bel Air South,48269,-76.3197,39.5051
Ocoee,48263,-81.5338,28.5787
Brianka,47512,38.6431,48.5133
Takeocho-takeo,48011,130.0192,33.1939
Burleson,48225,-97.3343,32.517
Kita,46435,-9.4833,13.0504
Finike,48131,30.15,36.3
Donetsk,47770,39.9449,48.3369
Alta Gracia,48140,-64.4333,-31.6667
Farmers Branch,48158,-96.8804,32.9272
Higashine,47920,140.3911,38.4314
East Lansing,48145,-84.4835,42.748
Uniontown,48137,-79.7244,39.8994
Kashira,48016,38.15,54.8333
Shelekhov,48098,104.1,52.2
Jeffersonville,48126,-85.7026,38.3376
Winder,48125,-83.7218,33.9917
Wauwatosa,48118,-88.0347,43.0615
Vila Verde,47888,-8.4333,41.65
Skierniewice,47837,20.1417,51.9528
Littleton,48065,-105.0188,39.5915
Otradnyy,47180,51.35,53.3667
Kikugawa,47547,138.0842,34.7578
Tomioka,47648,138.89,36.26
Noboribetsu,47795,141.1067,42.4128
Soest,47460,8.1092,51.5711
East Brunswick,47981,-74.4179,40.4281
Cumberland,47980,-78.7585,39.6515
Stade,47533,9.4764,53.6008
Cedar Hill,47930,-96.9591,32.581
Brive-la-Gaillarde,46916,1.5321,45.1583
Carrollton,47920,-85.0837,33.5817
Enid,47907,-97.8701,36.4061
Golpayegan,47849,50.2883,33.4536
Dila,47021,38.31,6.4104
Rancho Santa Margarita,47896,-117.5989,33.6318
Pakenham,46421,145.4878,-38.0712
Lousada,47387,-8.2833,41.2833
Charleville-Mezieres,46428,4.7161,49.7719
Poti,47149,41.6667,42.15
Luwuk,47778,122.79,-0.9396
Washington Township,47809,-75.0724,39.747
Herzogenrath,46402,6.1,50.8667
Vyshniy Volochek,46908,34.5645,57.5913
East Honolulu,47770,-157.7211,21.2975
Al Madrah Sama'il,47718,57.9782,23.3032
Al Majma`ah,47743,45.3456,25.9039
Beavercreek,47741,-84.0624,39.731
Saint-Herblain,46268,-1.6497,47.2122
Niagara Falls,47720,-79.0147,43.0921
Snizhne,47259,38.7667,48.0167
Amahai,47653,128.9405,-3.3281
`Amuda,47580,40.93,37.1042
Saint-Priest,46207,4.9447,45.6972
San Lorenzo,47626,-58.77,-28.12
East Providence,47618,-71.3565,41.8065
Kamiyoshida,47211,138.8081,35.4875
Kafue,47554,28.18,-15.78
Kutno,47557,19.3667,52.2333
Livny,47221,37.6083,52.4253
Azna,47489,49.455,33.4539
Chesterfield,47538,-90.5804,38.6588
Irati,45830,-50.6511,-25.4672
Capao Bonito,47486,-48.3494,-24.0058
Ban Plai Bua Phatthana,46274,100.3989,13.9032
Santa Ana Chiautempan,46776,-98.1833,19.3167
Tamagawa,46611,130.7997,33.6317
Lohja,47353,24.0667,60.25
Qingyuan,47062,108.6667,24.5004
Kasaoka,47097,133.5072,34.5072
Sayanogorsk,47358,91.4,53.1
Sanski Most,47359,16.6667,44.7667
Bothell,47415,-122.2044,47.7735
Jobabo,47350,-77.2831,20.9078
Villa Constitucion,47374,-60.3333,-33.2333
Tangdukou,45617,111.2001,27
Kingisepp,47313,28.6,59.3667
Talghar,47301,77.2333,43.3
Nakai,46951,133.6414,33.5756
Fellbach,45671,9.2758,48.8086
Blois,46086,1.3281,47.5939
Yabrud,47136,36.6572,33.9672
Glenview,47308,-87.8216,42.0825
Ban Bang Mae Nang,45974,100.3759,13.8815
Tursunzoda,46700,68.2303,38.5108
Saint-Malo,46097,-2.0075,48.6481
Oberursel,46248,8.5769,50.2028
Mentor,47262,-81.3361,41.6895
Antalaha,47224,50.2833,-14.8833
Landau,46677,8.1231,49.1994
Jablonec nad Nisou,45773,15.17,50.7278
Keller,47213,-97.2255,32.9337
West Orange,47210,-74.2627,40.7893
Shima,46937,136.8306,34.3283
Takashima,47124,136.0356,35.3528
Zarinsk,46597,84.9167,53.7
Huatan,45907,120.558,24.0316
Schwerte,46340,7.5653,51.4458
Aubagne,46268,5.5708,43.2908
Poso,47110,120.76,-1.3896
Tres Arroyos,47136,-60.2667,-38.3667
Nysa,46841,17.3344,50.4738
Kurayoshi,46943,133.8256,35.43
Calimaya,47033,-99.6172,19.1608
Neunkirchen,46469,7.1799,49.3448
McLean,47075,-77.1943,38.9436
Danville,47059,-87.6114,40.1423
Spring Hill,47042,-86.9116,35.7438
Al Qusayr,46772,36.5797,34.5089
Roseville,47018,-82.9369,42.5074
Filderstadt,45813,9.2167,48.6667
Fastiv,45907,29.9181,50.0747
Tocoa,46900,-86,15.6833
Agrinio,46899,21.4,38.6167
Lukavac,46731,18.5333,44.5333
T'aebaek,46715,128.9861,37.1731
Dulmen,46590,7.2783,51.8308
Ban Saen Suk,45142,100.9144,13.2882
Lubny,45786,32.9869,50.0186
Carcassonne,46031,2.35,43.21
San Francisco de los Romo,46454,-102.2667,22.0833
Berezovskiy,46215,86.25,55.6667
Elmhurst,46746,-87.9432,41.8973
Hof,45930,11.9167,50.3167
Kariya,46347,134.3724,34.7889
Cabreuva,46528,-47.1331,-23.3075
New Philadelphia,46698,-81.4402,40.486
Melle,46493,8.3361,52.2031
Santa Cruz do Rio Pardo,46633,-49.6328,-22.8989
Sandusky,46655,-82.7149,41.4437
Hokota,46415,140.5164,36.1586
Hyvinkaa,46463,24.8597,60.6306
Cornwall,46589,-74.74,45.0275
Perinton,46573,-77.4283,43.0781
Euclid,46550,-81.5188,41.5904
Gryazi,46492,39.9333,52.5
Shimeo,45918,130.4797,33.5914
Kingman,46524,-114.0105,35.217
Galveston,46514,-94.891,29.2487
Dendermonde,45673,4.1,51.0167
Kilmarnock,46450,-4.4957,55.6111
Chalons-en-Champagne,44753,4.365,48.9575
Berekum,46287,-2.59,7.4504
